"date";"open";"high";"low";"close";"volume";"adjusted"
2014-09-04;45,59436;45,715244;44,936199;45,003357;2135200;38,627304
2014-09-05;45,043652;45,238415;44,506382;45,211552;2601800;38,805984
2014-09-08;45,08395;45,332439;44,775017;44,942913;1675800;38,575413
2014-09-09;44,996643;45,379448;44,828743;45,211552;8503800;38,805984
2014-09-10;45,151108;45,42646;44,781734;45,124245;1932200;38,731037
2014-09-11;44,996643;45,627937;44,875755;45,527199;1631900;39,076912
2014-09-12;45,567493;45,607792;45,171257;45,258564;1467200;38,846333
2014-09-15;45,137676;45,533916;44,91605;45,218266;1317900;38,811752
2014-09-16;45,08395;45,406315;44,842175;45,238415;1294500;38,829052
2014-09-17;45,332439;45,695099;45,077232;45,238415;1560700;38,829052
2014-09-18;45,480186;45,634655;45,245132;45,460041;1121300;39,019272
2014-09-19;45,742107;45,869713;45,251846;45,601074;2738500;39,140327
2014-09-22;45,406315;45,453323;44,882473;45,043652;3210500;38,66188
2014-09-23;44,768299;45,130959;44,660847;44,869041;2414200;38,512009
2014-09-24;44,721291;45,224983;44,486233;45,184689;1988100;38,782928
2014-09-25;45,151108;45,151108;44,855606;44,855606;3296400;38,500465
2014-09-26;44,848892;45,406315;44,647415;45,271996;2563700;38,857868
2014-09-29;44,788448;44,788448;44,09671;44,43922;2644700;38,143082
2014-09-30;44,513096;44,647415;43,888515;43,98254;3866400;37,75111
2014-10-01;43,922096;44,116856;43,317661;43,391537;3903100;37,243839
2014-10-02;43,263935;43,5863;43,116184;43,425117;3380400;37,272663
2014-10-03;43,760914;43,834789;43,384823;43,747482;1912600;37,549343
2014-10-06;43,915379;44,257893;43,740765;43,881802;1184000;37,664639
2014-10-07;43,4184;43,70047;42,881126;42,881126;1812800;36,805733
2014-10-08;42,934856;43,619881;42,558765;43,572868;2648400;37,399483
2014-10-09;43,451981;43,478844;42,061787;42,122231;2323400;36,154358
2014-10-10;42,08865;42,390865;41,490932;41,739422;3284500;35,825787
2014-10-13;42,061787;42,25655;41,134991;41,175285;3638600;35,341587
2014-10-14;41,336468;42,189388;41,222298;41,511082;3127000;35,629799
2014-10-15;40,819344;41,584957;39,684353;40,866352;4998100;35,076427
2014-10-16;40,120888;41,806583;40,120888;41,511082;4958300;35,629799
2014-10-17;41,927467;43,028877;41,900604;42,807255;4209700;36,74234
2014-10-20;42,679649;43,310947;42,59906;43,136333;3917200;37,024796
2014-10-21;44,251175;44,640697;43,5863;43,653458;5225100;37,468647
2014-10-22;43,680321;44,304901;43,404968;43,425117;3554800;37,530582
2014-10-23;43,942242;45,023506;43,942242;44,560108;2361500;38,511505
2014-10-24;44,593685;45,050369;44,372063;44,949631;1504900;38,84816
2014-10-27;44,714573;44,848892;44,224312;44,358631;2390200;38,337368
2014-10-28;44,748154;45,218266;44,231026;45,218266;2403300;39,080322
2014-10-29;45,359303;45,359303;44,445938;44,895905;1207500;38,801716
2014-10-30;44,660847;45,191402;44,445938;45,124245;1064600;38,999065
2014-10-31;45,721962;45,78912;44,869041;45,03022;2170500;38,917801
2014-11-03;45,164539;45,292141;44,633984;44,815311;1730000;38,732059
2014-11-04;44,815311;44,815311;44,063129;44,43922;2117300;38,407036
2014-11-05;44,862324;45,157825;44,385494;45,104095;1277700;38,981651
2014-11-06;45,19812;45,6548;44,96978;45,587643;1560100;39,399559
2014-11-07;45,621223;45,735394;45,406315;45,721962;1130400;39,515656
2014-11-10;45,742107;46,004028;45,59436;45,862995;1025300;39,637543
2014-11-11;45,836132;46,004028;45,480186;45,748825;1048500;39,538872
2014-11-12;45,533916;46,010746;45,352585;45,963734;1118800;39,72459
2014-11-13;45,923439;46,286098;45,688381;45,983883;3289700;39,742012
2014-11-14;45,768974;46,433849;45,70853;46,111485;2753700;39,852299
2014-11-17;46,218941;46,548019;45,795837;46,339825;1729600;40,049641
2014-11-18;46,306244;46,474144;45,943584;46,010746;1542100;39,765228
2014-11-19;45,936871;45,936871;45,050369;45,42646;1826700;39,260254
2014-11-20;45,184689;45,601074;45,036938;45,533916;1062600;39,353119
2014-11-21;46,171928;46,373405;45,883144;46,051041;1028700;39,800064
2014-11-24;46,218941;46,353256;45,963734;46,218941;1308300;39,945164
2014-11-25;46,339825;46,588314;46,292812;46,393551;1666100;40,096077
2014-11-26;46,474144;46,474144;45,641369;45,688381;1013100;39,486622
2014-11-28;45,433178;45,433178;43,22364;43,458698;1958400;37,559589
2014-12-01;43,035595;43,035595;41,551376;42,142376;5080900;36,421951
2014-12-02;41,95433;42,25655;41,309605;42,182674;4543900;36,456787
2014-12-03;42,31699;43,324379;42,122231;43,257221;2130000;37,385471
2014-12-04;43,290798;43,364674;42,901276;43,10947;1416000;37,25779
2014-12-05;42,478172;42,94157;42,323708;42,451309;1614200;36,688957
2014-12-08;42,437878;42,437878;41,134991;41,255875;1598400;35,655792
2014-12-09;40,732037;42,169243;40,64473;42,142376;2089900;36,421951
2014-12-10;42,108799;42,108799;40,812626;40,846207;2874200;35,301731
2014-12-11;40,993958;41,766285;40,846207;41,208866;2058500;35,615166
2014-12-12;40,718601;41,10141;40,302216;40,308933;1871300;34,837395
2014-12-15;40,376091;40,658161;39,946274;40,188046;1964700;34,732903
2014-12-16;40,073875;41,470787;40,073875;40,940228;3222100;35,38298
2014-12-17;41,047684;42,834118;40,973808;42,787106;4794800;36,979168
2014-12-18;43,485561;43,734051;42,283413;43,680321;3822700;37,751137
2014-12-19;43,828072;44,795166;43,626595;44,734722;4375400;38,662426
2014-12-22;44,445938;44,949631;44,271324;44,902618;1824100;38,807533
2014-12-23;45,171257;45,500336;44,956348;45,050369;1383200;38,935211
2014-12-24;45,090664;45,231701;44,895905;44,989925;546100;38,882977
2014-12-26;45,137676;45,278709;44,956348;45,077232;592600;38,958431
2014-12-29;45,077232;45,325722;44,956348;45,164539;1100900;39,033894
2014-12-30;45,245132;45,245132;44,869041;45,08395;1232800;38,964241
2014-12-31;45,010075;45,319008;44,533245;44,607121;1531400;38,552135
2015-01-02;44,848892;45,124245;44,499664;44,781734;2338900;38,703049
2015-01-05;44,499664;44,499664;42,813969;42,955002;2597200;37,124271
2015-01-06;43,129616;43,458698;42,095367;42,585629;2915600;36,805035
2015-01-07;42,981869;43,116184;42,525185;42,907993;1762300;37,083649
2015-01-08;43,042309;44,029549;43,008732;44,022835;2290500;38,047165
2015-01-09;44,116856;44,163868;43,653458;43,734051;2051600;37,797573
2015-01-12;43,512424;43,794495;43,069176;43,404968;2093500;37,513168
2015-01-13;43,760914;44,217594;42,860981;43,653458;3038600;37,727921
2015-01-14;42,894562;43,989254;42,894562;43,861652;3329100;37,907852
2015-01-15;44,184017;44,701141;43,572868;43,626595;3308700;37,704708
2015-01-16;43,593014;43,687038;42,71323;43,30423;4222600;37,426102
2015-01-20;43,532574;43,693756;42,9953;43,539288;2509700;37,629246
2015-01-21;43,425117;44,674278;43,425117;44,533245;2178700;38,488293
2015-01-22;44,445938;44,808598;43,861652;44,533245;2908300;38,488293
2015-01-23;44,298187;44,466084;42,867695;43,149765;3357500;37,292603
2015-01-26;43,22364;43,404968;42,753525;42,968433;1949500;37,135887
2015-01-27;42,337139;42,787106;41,665546;42,108799;2495100;36,392925
2015-01-28;42,08865;42,310276;41,175285;41,208866;2432200;35,88789
2015-01-29;41,155136;42,048355;40,785763;41,887173;3944000;36,478615
2015-01-30;41,618534;41,806583;41,074547;41,511082;3480800;36,151077
2015-02-02;41,86031;43,176628;41,766285;43,169914;3411400;37,595715
2015-02-03;42,834118;44,378777;42,834118;44,116856;3434300;38,420391
2015-02-04;43,391537;43,465412;42,451309;42,666218;3290300;37,157059
2015-02-05;42,907993;42,981869;42,619209;42,948288;1899800;37,402714
2015-02-06;43,07589;43,337811;42,921425;43,196777;2964000;37,619118
2015-02-09;43,122902;44,029549;43,122902;43,969109;2243700;38,291729
2015-02-10;44,271324;44,486233;43,19006;43,687038;2430700;38,046074
2015-02-11;43,505707;43,81464;43,176628;43,411686;1297200;37,806282
2015-02-12;43,747482;44,204163;43,626595;44,177299;1469600;38,47303
2015-02-13;43,532574;45,130959;43,4184;44,909336;2295500;39,110546
2015-02-17;44,822029;45,117527;44,29147;45,036938;1647800;39,221664
2015-02-18;45,130959;45,614506;44,795166;44,902618;1630100;39,104694
2015-02-19;44,680992;45,144394;44,539959;44,963062;1257000;39,15733
2015-02-20;44,91605;45,829414;44,519814;45,688381;1747300;39,788994
2015-02-23;45,668232;45,735394;44,680992;44,963062;1320400;39,15733
2015-02-24;44,895905;45,554062;44,80188;45,419746;1185200;39,55505
2015-02-25;45,386166;45,668232;45,110813;45,359303;1017700;39,502415
2015-02-26;45,278709;45,513767;44,922768;45,224983;1288400;39,385437
2015-02-27;45,218266;45,413029;44,560108;44,640697;1793700;38,876598
2015-03-02;44,640697;44,815311;44,271324;44,466084;1699300;38,724522
2015-03-03;44,157154;44,479515;44,083279;44,237743;1635500;38,525673
2015-03-04;44,022835;44,063129;43,069176;43,24379;2226300;37,660057
2015-03-05;43,331093;43,552719;43,149765;43,519142;1344100;37,899857
2015-03-06;43,069176;43,512424;42,417728;42,585629;1563800;37,086876
2015-03-09;42,585629;43,196777;42,337139;43,149765;2e+06;37,578175
2015-03-10;42,666218;42,921425;42,175957;42,216251;1464800;36,765198
2015-03-11;42,31699;42,350571;41,652115;41,97448;1588300;36,554653
2015-03-12;42,243114;43,230354;42,115513;43,10947;1943700;37,543072
2015-03-13;42,975151;42,975151;42,397583;42,820686;1747400;37,291588
2015-03-16;42,968433;43,411686;42,605774;43,310947;2028000;37,718548
2015-03-17;43,069176;43,613163;42,94157;43,391537;2343000;37,788731
2015-03-18;43,089321;44,788448;42,592342;44,365345;3484800;38,636787
2015-03-19;43,98254;43,989254;42,753525;43,237072;2657700;37,654213
2015-03-20;43,277367;43,546005;43,008732;43,411686;5112600;37,806282
2015-03-23;43,378105;43,478844;43,002014;43,042309;1409900;37,484589
2015-03-24;43,002014;43,203491;42,733379;43,122902;1107500;37,554787
2015-03-25;43,149765;43,210209;42,189388;42,189388;1101500;36,741802
2015-03-26;41,84016;42,478172;41,833447;42,216251;1883800;36,765198
2015-03-27;42,081936;42,081936;41,678978;41,900604;1523000;36,490303
2015-03-30;42,108799;42,719948;42,108799;42,666218;1139000;37,157059
2015-03-31;42,444595;42,444595;41,84016;42,236401;1763400;36,782738
2015-04-01;42,115513;42,632641;41,625252;42,303558;1683300;36,841225
2015-04-02;42,243114;43,149765;42,068501;42,760242;1958300;37,238945
2015-04-06;42,578911;44,674278;42,498322;44,116856;2979600;38,420391
2015-04-07;44,016117;44,110142;43,250504;43,290798;1115400;37,701
2015-04-08;41,087978;42,189388;40,893215;41,779716;5594700;36,385025
2015-04-09;41,631969;42,001343;41,343182;41,86031;1416400;36,455212
2015-04-10;42,028206;42,249832;41,591671;42,081936;1140400;36,648228
2015-04-13;41,61182;42,303558;41,605103;42,021492;1850300;36,595581
2015-04-14;41,981194;42,881126;41,813297;42,807255;1969300;37,279881
2015-04-15;42,975151;43,828072;42,740093;43,572868;2198900;37,946648
2015-04-16;43,438549;43,660175;43,136333;43,411686;1349400;37,806282
2015-04-17;42,96172;43,028877;42,491604;42,706516;1760500;37,192165
2015-04-20;42,988583;43,24379;42,605774;42,988583;2015300;37,437805
2015-04-21;42,25655;42,303558;41,296173;41,484219;6335800;36,127686
2015-04-22;41,175285;41,175285;40,241772;40,638012;4728300;35,665859
2015-04-23;40,664875;41,423775;40,470116;41,168568;3060300;36,131504
2015-04-24;41,074547;41,490932;41,020821;41,316319;10202400;36,261181
2015-04-27;41,403625;42,243114;41,403625;41,97448;2553400;36,838818
2015-04-28;41,820015;42,001343;41,551376;41,934185;1622200;36,803444
2015-04-29;41,69241;42,377434;41,410343;42,08865;1721400;36,939011
2015-04-30;41,806583;42,182674;41,490932;41,739422;2430300;36,632511
2015-05-01;41,967762;42,216251;41,605103;41,72599;1695300;36,620724
2015-05-04;41,846878;42,175957;41,645401;41,887173;1399900;36,762188
2015-05-05;41,907322;42,565479;41,443924;41,504364;1035000;36,426212
2015-05-06;41,84016;41,914036;41,276024;41,638683;1275300;36,544102
2015-05-07;41,591671;41,652115;41,188717;41,605103;1178800;36,514633
2015-05-08;42,055069;42,229683;41,672264;41,69241;1305800;36,591248
2015-05-11;41,766285;42,102081;41,625252;41,74614;863700;36,638401
2015-05-12;41,625252;42,20282;41,544662;42,08865;1048700;36,939011
2015-05-13;42,222969;42,672935;42,068501;42,471458;1622800;37,274979
2015-05-14;42,773674;43,317661;42,773674;43,196777;1361600;37,911556
2015-05-15;43,196777;43,210209;42,746811;42,981869;1975600;37,722942
2015-05-18;42,981869;43,149765;42,807255;42,981869;1282900;37,722942
2015-05-19;43,05574;43,136333;42,787106;43,015446;1404400;37,752411
2015-05-20;43,082607;43,284084;42,8274;43,10947;1592000;37,834923
2015-05-21;43,216923;44,311619;43,122902;44,284756;2374600;38,866417
2015-05-22;44,204163;44,204163;43,398254;43,666889;1889900;38,324146
2015-05-26;43,532574;43,5863;42,854263;43,277367;2209800;37,982288
2015-05-27;43,425117;43,546005;43,089321;43,411686;1976600;38,100178
2015-05-28;43,149765;43,451981;43,035595;43,30423;906500;38,005859
2015-05-29;43,116184;43,284084;42,887844;43,002014;2730500;37,740627
2015-06-01;43,143047;43,210209;42,578911;42,639355;1503500;37,422344
2015-06-02;42,444595;43,284084;42,384151;42,887844;1076500;37,640415
2015-06-03;42,914707;43,270653;42,632641;42,766956;1010100;37,534321
2015-06-04;42,471458;42,558765;41,672264;41,74614;1447600;36,638401
2015-06-05;41,712559;41,914036;41,390194;41,89389;907600;36,768082
2015-06-08;41,766285;41,887173;41,309605;41,32975;993000;36,272961
2015-06-09;41,356617;41,766285;40,993958;41,114841;1627300;36,084351
2015-06-10;41,410343;41,685696;41,208866;41,605103;1453800;36,514633
2015-06-11;41,732708;41,806583;41,32975;41,766285;1098700;36,65609
2015-06-12;41,685696;41,833447;41,484219;41,699127;1195500;36,597149
2015-06-15;41,396912;41,470787;40,879784;41,014103;1274500;35,995945
2015-06-16;40,926796;41,370049;40,732037;41,363331;867700;36,302433
2015-06-17;41,390194;41,524513;40,826057;41,168568;1515500;36,131504
2015-06-18;41,343182;41,605103;41,128273;41,457355;1364300;36,384956
2015-06-19;41,302887;41,477501;41,121559;41,242443;1549300;36,196342
2015-06-22;41,544662;41,779716;41,296173;41,739422;1768400;36,632511
2015-06-23;41,72599;42,222969;41,645401;42,189388;1255600;37,02742
2015-06-24;42,081936;42,968433;41,994629;42,847549;3262300;37,605057
2015-06-25;42,800537;42,9953;42,43116;42,766956;4489700;37,534321
2015-06-26;42,834118;42,955002;42,585629;42,813969;2595700;37,575584
2015-06-29;42,390865;43,378105;42,31699;43,270653;5906200;37,976387
2015-06-30;45,433178;46,5816;45,003357;46,171928;10094000;40,522682
2015-07-01;46,353256;46,77636;45,889858;46,145065;3208000;40,499115
2015-07-02;46,333111;46,393551;45,460041;45,627937;2087100;40,045258
2015-07-06;45,097382;45,520485;44,190731;44,358631;3250400;38,931259
2015-07-07;44,358631;44,680992;43,525856;44,633984;2581600;39,172916
2015-07-08;44,298187;44,479515;43,619881;43,767628;1165200;38,412563
2015-07-09;44,29147;44,452652;43,337811;43,351242;1534700;38,047119
2015-07-10;43,801208;43,895233;42,901276;42,914707;2251300;37,66399
2015-07-13;43,378105;43,821358;42,948288;43,767628;1396200;38,412563
2015-07-14;43,767628;44,076561;43,713902;43,854935;959600;38,489189
2015-07-15;43,727333;43,975822;42,59906;42,780388;2940600;37,546116
2015-07-16;43,19006;43,398254;42,854263;43,237072;1437900;37,946926
2015-07-17;43,102753;43,24379;42,578911;42,867695;1642500;37,622742
2015-07-20;42,8274;43,196777;42,511753;43,035595;2752500;37,7701
2015-07-21;41,638683;41,981194;40,792477;41,370049;4361200;36,308327
2015-07-22;40,651443;41,296173;40,651443;41,040966;2651100;36,300304
2015-07-23;40,993958;41,678978;40,866352;41,551376;2204300;36,751747
2015-07-24;41,470787;41,544662;40,64473;40,859638;2214400;36,139919
2015-07-27;40,517124;40,517124;39,133648;39,456009;4445400;34,89843
2015-07-28;39,684353;39,959705;39,335125;39,926125;1758000;35,314232
2015-07-29;39,959705;40,946945;39,88583;40,832775;1378600;36,116161
2015-07-30;40,785763;40,87307;40,409672;40,792477;1182500;36,080502
2015-07-31;41,000671;41,094696;40,591;40,839489;1983000;36,122089
2015-08-03;40,73875;40,866352;40,188046;40,436535;1072900;35,765686
2015-08-04;40,631298;40,7589;40,174614;40,241772;1295100;35,59341
2015-08-05;40,779045;41,349899;40,557423;40,87307;1096200;36,151787
2015-08-06;40,933514;41,141705;40,604431;40,946945;1232200;36,217133
2015-08-07;40,933514;41,363331;40,852921;41,061115;1187100;36,318119
2015-08-10;41,443924;41,940899;41,255875;41,887173;979400;37,048759
2015-08-11;41,356617;41,551376;40,852921;41,034252;842400;36,294357
2015-08-12;40,718601;41,282742;40,382809;41,161854;767200;36,407215
2015-08-13;40,980522;41,719276;40,812626;41,10141;558900;36,353764
2015-08-14;41,081264;41,450638;40,953659;41,417057;609500;36,632946
2015-08-17;42,162525;42,619209;41,034252;42,041637;3119300;37,185383
2015-08-18;41,793148;42,095367;41,430489;41,820015;1221800;36,989361
2015-08-19;41,537945;41,618534;40,443249;40,805908;1223900;36,092392
2015-08-20;40,51041;40,591;39,543316;39,556751;1349000;34,987522
2015-08-21;39,26125;39,415714;38,287441;38,300873;1802100;33,87672
2015-08-24;35,473473;37,871056;35,151108;36,702484;2548800;32,462963
2015-08-25;37,488247;37,51511;35,567493;35,587643;2279800;31,476894
2015-08-26;36,514439;36,548019;35,601074;36,447281;2861700;32,237228
2015-08-27;37,0047;37,958363;36,843517;37,441235;2247300;33,116367
2015-08-28;37,333782;37,830757;37,300201;37,588985;1439200;33,247066
2015-08-31;37,501678;37,588985;36,863667;37,132305;1826400;32,843121
2015-09-01;37,803894;37,803894;35,6548;35,923439;1840100;31,773903
2015-09-02;36,380119;36,917393;35,473473;36,165211;1581900;31,987743
2015-09-03;36,178642;36,715916;36,131634;36,420418;1196400;32,213474
2015-09-04;35,829414;36,01746;35,554062;35,721962;957500;31,595692
2015-09-08;36,480858;36,736065;35,950302;36,655472;1136200;32,421375
2015-09-09;37,05843;37,259907;36,225655;36,319679;1310100;32,124363
2015-09-10;36,29953;36,917393;35,768974;36,406986;1477800;32,201588
2015-09-11;36,541302;36,92411;36,037609;36,541302;1622400;32,320385
2015-09-14;36,467426;37,092007;35,842846;35,923439;1269800;31,773903
2015-09-15;36,01746;36,554733;35,795837;36,292812;1903600;32,100605
2015-09-16;36,427132;36,991268;36,272667;36,856953;975500;32,599575
2015-09-17;36,729347;36,830086;35,648087;35,735394;2351200;31,607576
2015-09-18;35,345871;35,345871;34,177299;34,251175;3257100;30,294802
2015-09-21;34,3452;34,539959;33,821358;33,888515;3801400;29,97403
2015-09-22;33,955673;34,466084;33,411686;34,432507;3002800;30,455183
2015-09-23;34,526527;34,660847;33,901947;33,969109;2149800;30,045315
2015-09-24;33,525856;34,45937;33,203491;34,298187;2553100;30,336382
2015-09-25;34,620552;35,124245;34,566822;34,909336;2519600;30,876926
2015-09-28;34,566822;34,808598;34,251175;34,432507;2627400;30,455183
2015-09-29;34,674278;35,036938;33,922096;34,110142;1796400;30,170052
2015-09-30;34,331768;34,519814;33,566151;34,278038;2898700;30,318558
2015-10-01;34,304901;34,586971;33,129616;33,277367;3061800;29,433477
2015-10-02;32,988583;34,486233;32,531902;34,486233;2255900;30,502707
2015-10-05;34,869041;36,870384;34,842175;36,608463;3143700;32,379795
2015-10-06;36,722633;37,461384;36,366688;36,507725;3077100;32,290695
2015-10-07;36,69577;37,871056;36,01746;37,065144;4571900;32,783726
2015-10-08;37,051712;38,650101;36,917393;38,636669;3381000;34,173729
2015-10-09;38,515781;39,019478;38,085964;38,381466;2235700;33,948002
2015-10-12;38,294159;38,535931;38,005371;38,200134;1638600;33,787613
2015-10-13;37,877769;38,952316;37,662861;37,803894;2181300;33,437141
2015-10-14;37,555405;37,555405;36,749496;37,259907;2377700;32,955994
2015-10-15;37,374077;38,065815;36,75621;38,04567;2951000;33,65099
2015-10-16;37,750168;37,750168;36,856953;37,320351;3126000;33,009453
2015-10-19;37,051712;37,924782;36,635326;37,078575;3923800;32,795605
2015-10-20;38,549362;38,549362;35,963734;36,521156;4536300;32,302578
2015-10-21;36,501007;37,414371;34,949631;36,239086;4332200;32,336426
2015-10-22;36,333111;37,830757;36,279381;37,387508;4554100;33,36116
2015-10-23;37,501678;38,018806;37,253189;37,468098;2853900;33,433079
2015-10-26;37,474815;37,770317;36,702484;36,950974;1815800;32,971642
2015-10-27;36,749496;37,024849;36,145065;36,675621;2475600;32,725952
2015-10-28;36,702484;37,454666;36,501007;36,836803;2666200;32,869774
2015-10-29;36,601746;37,306919;36,548019;37,165882;1616600;33,163406
2015-10-30;37,192745;37,716587;37,051712;37,555405;3553700;33,510979
2015-11-02;37,51511;38,629951;37,394226;38,186703;1891300;34,074303
2015-11-03;38,132977;39,469444;38,132977;39,26125;2356300;35,033131
2015-11-04;39,429146;39,912693;39,120216;39,402283;2504400;35,158966
2015-11-05;39,200806;40,087307;39,039623;39,892544;2768100;35,596424
2015-11-06;39,590328;39,88583;38,200134;38,455338;2746700;34,314007
2015-11-09;38,280724;38,415043;37,387508;37,817326;2550200;33,744698
2015-11-10;37,649429;38,27401;37,548691;38,267292;1728500;34,146198
2015-11-11;38,435192;38,515781;37,931499;38,10611;1438800;34,00238
2015-11-12;37,454666;37,837475;36,541302;36,568165;2543000;32,630062
2015-11-13;36,615177;37,253189;36,440563;36,856953;2067400;32,887741
2015-11-16;36,997986;37,649429;36,997986;37,306919;1917500;33,289261
2015-11-17;37,454666;37,474815;36,702484;36,870384;1691200;32,899731
2015-11-18;37,139019;37,850906;37,044998;37,777031;2642600;33,708748
2015-11-19;37,817326;38,240429;37,588985;38,126259;1089900;34,020363
2015-11-20;38,354599;38,576225;37,931499;38,065815;1040900;33,966415
2015-11-23;38,079247;38,562794;37,817326;37,904633;985100;33,822601
2015-11-24;37,79718;38,13969;37,649429;37,971794;1039600;33,882534
2015-11-25;37,978508;38,220284;37,716587;37,730019;1047500;33,666786
2015-11-27;37,56884;38,032238;37,434521;37,871056;745200;33,792641
2015-11-30;37,810612;38,233715;37,575554;38,079247;2004700;33,978405
2015-12-01;38,25386;38,757557;37,891201;38,334454;2520800;34,206131
2015-12-02;38,153122;38,300873;37,468098;37,615849;2609600;33,564922
2015-12-03;37,394226;37,783749;37,206177;37,494965;3320100;33,45705
2015-12-04;37,541973;37,904633;37,199463;37,494965;3499100;33,45705
2015-12-07;37,306919;37,441235;36,789791;36,92411;1452500;32,94767
2015-12-08;36,420418;36,668907;35,191402;35,339153;2446700;31,533394
2015-12-09;35,130959;35,78912;34,96978;35,258564;1216600;31,461493
2015-12-10;35,399597;36,104767;35,184689;35,775688;1777500;31,92293
2015-12-11;35,258564;35,285427;34,586971;34,741436;2211100;31,000055
2015-12-14;34,674278;35,124245;34,3452;35,090664;2450400;31,311666
2015-12-15;35,332439;35,433178;34,103424;34,143719;2370100;30,466705
2015-12-16;34,492947;34,96978;34,264606;34,775017;1969600;31,030018
2015-12-17;34,788448;35,110813;33,297516;33,297516;3321600;29,711632
2015-12-18;33,015446;33,277367;32,330421;32,377434;4565800;28,89064
2015-12-21;32,592342;33,116184;32,384151;32,666218;4887700;29,148321
2015-12-22;32,766956;33,156483;32,478172;33,082607;2698200;29,519867
2015-12-23;33,284084;33,92881;33,196777;33,841503;2996400;30,197041
2015-12-24;33,821358;34,029549;33,660175;33,767628;590800;30,131119
2015-12-28;33,593014;33,720619;33,19006;33,310947;873500;29,723623
2015-12-29;33,579582;34,002686;33,35796;33,901947;1989600;30,250975
2015-12-30;33,687038;34,029549;33,485561;33,579582;1206300;29,963324
2015-12-31;33,391537;33,606449;33,230354;33,263935;1077400;29,681667
2016-01-04;32,659504;33,143047;32,357288;33,096039;2719300;29,531857
2016-01-05;33,028877;33,284084;32,390865;32,813969;1172700;29,280161
2016-01-06;32,149094;32,592342;31,692411;32,061787;1673300;28,608982
2016-01-07;31,343184;31,739422;31,074547;31,21558;2444900;27,853905
2016-01-08;31,410343;31,558092;30,611149;30,651443;3628000;27,350523
2016-01-11;31,007387;31,081263;30,107454;30,557421;2844800;27,266624
2016-01-12;30,98724;31,067831;30,275352;30,973808;2524800;27,638172
2016-01-13;31,121557;31,564808;30,201477;30,268637;2408900;27,008942
2016-01-14;30,423103;30,893217;29,88583;30,564137;2500100;27,272621
2016-01-15;29,731363;30,255205;29,543318;29,966421;3035100;26,739275
2016-01-19;30,443251;30,732035;29,241102;29,603762;1621600;26,415668
2016-01-20;29,053055;29,227669;28,20685;28,871725;3358700;25,762468
2016-01-21;29,026192;29,341841;28,556078;29,133646;3495100;25,99618
2016-01-22;29,724648;30,402954;29,120214;29,617193;2983200;26,427652
2016-01-25;29,543318;29,81867;29,220953;29,267965;2894600;26,116032
2016-01-26;29,617193;30,584284;29,408998;30,429819;2444000;27,152769
2016-01-27;30,013432;31,074547;29,986568;30,302216;2443100;27,335346
2016-01-28;30,960377;31,108126;29,993284;30,537273;2525300;27,547392
2016-01-29;30,698456;31,652115;30,537273;31,645399;3228700;28,547022
2016-02-01;31,276024;31,531229;30,859638;31,31632;2270800;28,25016
2016-02-02;30,537273;31,054399;29,570181;29,952988;4018200;27,020311
2016-02-03;30,376091;30,584284;29,355272;30,523842;3003900;27,535273
2016-02-04;30,570852;32,303558;30,570852;31,437206;4490300;28,359209
2016-02-05;31,269308;31,551376;30,73875;31,061115;2865100;28,019943
2016-02-08;30,711887;30,926796;30,073875;30,644728;4311800;27,644321
2016-02-09;30,221624;31,007387;30,141035;30,355944;4204000;27,383814
2016-02-10;30,11417;30,208193;28,791136;28,797852;3831700;25,978271
2016-02-11;28,334454;29,247818;27,918066;28,932169;2747000;26,099436
2016-02-12;29,361988;30,221624;29,106783;29,81867;1563500;26,899141
2016-02-16;30,154467;30,87307;29,926125;30,718603;4046200;27,710966
2016-02-17;31,289455;31,981195;30,839489;31,893888;1907700;28,771179
2016-02-18;31,820013;32,585629;31,645399;32,417728;3431400;29,243731
2016-02-19;32,149094;32,43116;31,90732;32,243114;3105000;29,08621
2016-02-22;32,773674;33,30423;32,726662;32,9953;1242700;29,764755
2016-02-23;32,807255;33,230354;32,028206;32,061787;1338100;28,92264
2016-02-24;31,719275;32,209538;31,235729;32,155807;2036900;29,007458
2016-02-25;32,142376;32,417728;31,296171;32,169243;2016200;29,019571
2016-02-26;32,384151;32,820686;32,196106;32,59906;1569400;29,407307
2016-02-29;32,726662;32,860981;32,041637;32,041637;1318900;28,904463
2016-03-01;32,417728;33,10947;32,115513;33,015446;1863400;29,78293
2016-03-02;32,901276;34,009403;32,753525;33,989254;2580400;30,661385
2016-03-03;33,98254;34,32505;33,740765;34,170586;1912900;30,824963
2016-03-04;34,123573;34,419075;33,734051;33,942242;3090800;30,618984
2016-03-07;33,801208;34,963062;33,747482;34,842175;1481700;31,430799
2016-03-08;34,365345;34,533245;33,458698;33,532574;1621500;30,249422
2016-03-09;33,727333;33,942242;33,438549;33,713902;1547300;30,412994
2016-03-10;33,781059;34,163868;32,820686;33,230354;2148900;29,976799
2016-03-11;33,673607;34,110142;33,344528;33,848221;2077000;30,534166
2016-03-14;33,646744;34,372063;33,633312;33,969109;2214100;30,643217
2016-03-15;33,572868;33,848221;33,10947;33,747482;1405000;30,443293
2016-03-16;33,727333;34,929482;33,646744;34,754868;1971400;31,352043
2016-03-17;34,91605;36,178642;34,701141;36,138348;2780200;32,600063
2016-03-18;36,346542;36,52787;36,030891;36,131634;3155600;32,594013
