"date";"open";"high";"low";"close";"volume";"adjusted"
2014-09-24;123,07;123,07;120,849998;122,400002;8005900;98,840317
2014-09-25;122,199997;122,610001;120,68;120,68;6466300;97,45137
2014-09-26;120,550003;122,040001;120,019997;121,470001;5500500;98,089333
2014-09-29;120,720001;120,739998;119,139999;120,550003;6791500;97,346405
2014-09-30;120,510002;120,510002;118,660004;119,32;8385700;96,353157
2014-10-01;118,800003;119,349998;117,379997;117,650002;8027900;95,004585
2014-10-02;117,389999;117,900002;116,129997;117,110001;8171200;94,568542
2014-10-03;118,160004;118,160004;116,400002;117,709999;6298300;95,053047
2014-10-06;117,910004;119,050003;117,279999;118,089996;5409500;95,359917
2014-10-07;117,470001;118,43;116;116,019997;7303800;93,688354
2014-10-08;115,830002;118,25;115,150002;117,949997;9517400;95,246864
2014-10-09;117,019997;117,080002;114,239998;114,510002;11489200;92,469002
2014-10-10;114,699997;115,730003;112,879997;113,889999;9253100;91,968346
2014-10-13;113,550003;114,589996;111,849998;112,029999;7799100;90,466339
2014-10-14;112,599998;113,050003;109,099998;109,779999;11541500;88,649429
2014-10-15;108,57;109,5;106,650002;109,269997;15278400;88,237617
2014-10-16;107,959999;111,32;107,199997;111,059998;11908400;89,683044
2014-10-17;111,779999;112,739998;110,730003;111,800003;10895500;90,280632
2014-10-20;111,529999;112,279999;110,970001;111,489998;8823800;90,030304
2014-10-21;113,18;115,169998;112,910004;115,089996;8899700;92,93737
2014-10-22;115,199997;116,239998;113,910004;114;7211600;92,057159
2014-10-23;116;117,32;114,949997;116,190002;7195500;93,825623
2014-10-24;116,190002;116,260002;114,529999;115,910004;5507900;93,599518
2014-10-27;114,379997;115,370003;113,459999;115,019997;6714600;92,880836
2014-10-28;116,169998;117,269997;115,160004;117,129997;7272600;94,584694
2014-10-29;118;118,93;116,099998;117,139999;6873700;94,592758
2014-10-30;116,18;117,25;115,57;117,199997;5174400;94,641205
2014-10-31;118,349998;120,169998;116,389999;119,949997;10669500;96,861908
2014-11-03;119,830002;119,970001;116,459999;116,779999;10343300;94,302063
2014-11-04;115,989998;116,019997;114,800003;115,370003;9585800;93,16346
2014-11-05;117,269997;117,300003;114,860001;117,050003;6603300;94,520103
2014-11-06;116,900002;118,550003;116,360001;118,529999;6383800;95,715218
2014-11-07;118,75;119,730003;118,360001;118,800003;7366600;95,933258
2014-11-10;119,580002;119,669998;117,309998;117,919998;6114600;95,222626
2014-11-11;117,949997;118,669998;117,300003;118,440002;3957000;95,642548
2014-11-12;117,860001;118,709999;117,379997;117,650002;4923900;95,004585
2014-11-13;117,089996;117,470001;115,639999;116,449997;11019900;94,035576
2014-11-14;115,699997;116,349998;115,419998;116,32;4891700;94,801704
2014-11-17;115,959999;116,150002;115,269997;115,75;5713700;94,337135
2014-11-18;115,970001;116,629997;115,25;115,470001;5672800;94,108925
2014-11-19;115,970001;116,68;115,07;116,470001;4270300;94,923935
2014-11-20;116,160004;117,470001;116,160004;117,309998;5272800;95,608536
2014-11-21;118,790001;118,910004;117,730003;118,580002;7361600;96,643608
2014-11-24;118,129997;118,580002;117,150002;117,589996;5807600;95,836754
2014-11-25;117,800003;117,82;115,629997;116,150002;6671400;94,663132
2014-11-26;116,07;116,349998;115,019997;115,110001;6715100;93,815521
2014-11-28;111,589996;111,690002;108,43;108,870003;11935600;88,729874
2014-12-01;109,379997;112,489998;108,68;111,730003;13400100;91,060799
2014-12-02;111,269997;114,559998;110,889999;114,019997;8548700;92,927162
2014-12-03;114,739998;114,82;113,150002;113,709999;8049800;92,674515
2014-12-04;113,080002;113,080002;111,010002;112,279999;8100700;91,509056
2014-12-05;111,790001;112,290001;110,709999;110,870003;7663400;90,359901
2014-12-08;109,889999;109,940002;106,410004;106,800003;13809000;87,042816
2014-12-09;106,169998;108,150002;106,129997;107,010002;11053000;87,213966
2014-12-10;106,220001;106,25;103,07;104,860001;15073400;85,4617
2014-12-11;104,970001;107,269997;104,300003;104,910004;10293600;85,502457
2014-12-12;103,760002;104,349998;102,370003;102,379997;12013600;83,440475
2014-12-15;103,129997;103,910004;100,419998;100,860001;13144200;82,20166
2014-12-16;100,5;104,470001;100,150002;101,699997;12722200;82,886269
2014-12-17;102,18;106,589996;102,010002;106,019997;13354000;86,407104
2014-12-18;108,010002;109,029999;105,489998;109,029999;13533000;88,860275
2014-12-19;109,529999;112,959999;108,5;112,93;15723300;92,038811
2014-12-22;112,360001;112,989998;111,07;112,029999;9433500;91,305298
2014-12-23;112,760002;114,449997;112,32;113,949997;8092000;92,87011
2014-12-24;113,660004;114,139999;112,07;113,470001;4536500;92,478928
2014-12-26;113,93;114,349998;112,82;113,25;4380400;92,299629
2014-12-29;113,440002;114,379997;112,779999;113,32;6043000;92,356659
2014-12-30;112,93;113,650002;112,150002;113,110001;5659500;92,185516
2014-12-31;111,650002;113,309998;111,529999;112,18;6411800;91,427567
2015-01-02;111,629997;113;110,849998;112,580002;5898800;91,753548
2015-01-05;110,959999;111,199997;107,440002;108,080002;11758100;88,086021
2015-01-06;107,870003;109,019997;106,480003;108,029999;11591600;88,045273
2015-01-07;109,25;109,730003;107,510002;107,940002;10353800;87,971916
2015-01-08;109,190002;110,440002;108,599998;110,410004;8650800;89,984993
2015-01-09;110,139999;110,220001;107,669998;108,209999;9584500;88,191963
2015-01-12;107,470001;107,470001;105,559998;105,879997;8912300;86,292999
2015-01-13;106,919998;107,660004;103,190002;104,199997;13277700;84,923798
2015-01-14;103,199997;104,410004;101,830002;103,900002;14116900;84,679291
2015-01-15;104,410004;104,940002;102,529999;102,669998;9664600;83,676826
2015-01-16;102,470001;105,139999;102,470001;105,120003;12604600;85,673615
2015-01-20;104,559998;106,580002;103,809998;106,470001;10406800;86,773865
2015-01-21;106,790001;108,269997;106,349998;108,160004;8271000;88,151237
2015-01-22;108,760002;109,120003;106,989998;108,919998;7471100;88,770622
2015-01-23;108,220001;108,75;106,730003;106,849998;7984400;87,083565
2015-01-26;107,220001;109,349998;106,32;108,879997;7670500;88,738022
2015-01-27;108,110001;108,809998;107,629997;108,260002;6388700;88,232719
2015-01-28;108,160004;108,169998;103,419998;103,709999;10526500;84,524445
2015-01-29;104,239998;104,629997;101,660004;103;13994400;83,94577
2015-01-30;101,599998;103,279999;98,879997;102,529999;20584700;83,562714
2015-02-02;103,980003;106,129997;102,970001;106,059998;11537600;86,43972
2015-02-03;107,699997;110,110001;107,669998;109,529999;14266700;89,267792
2015-02-04;108,489998;109,279999;107,389999;108,349998;10176000;88,306076
2015-02-05;109,57;110,110001;108,57;109,309998;7533300;89,088486
2015-02-06;109,660004;110,459999;109,110001;109,610001;7655500;89,332977
2015-02-09;109,839996;111,5;109,650002;110,43;6403000;90,001282
2015-02-10;110,519997;110,620003;108,089996;110,18;7033700;89,797546
2015-02-11;108,980003;110,18;108,290001;109,980003;8662000;89,634537
2015-02-12;110,279999;111,050003;109,82;110,860001;6618000;91,239433
2015-02-13;111,349998;112,839996;111,099998;112,779999;7494400;92,819603
2015-02-17;112,309998;112,93;111,519997;112,400002;7097300;92,506866
2015-02-18;111,25;111,650002;110,370003;110,440002;6920300;90,893753
2015-02-19;108,199997;109,580002;107,239998;108,349998;9721100;89,173645
2015-02-20;108,43;108,870003;107,5;108,599998;7610600;89,379395
2015-02-23;107,790001;108,5;107,349998;107,860001;6724000;88,77037
2015-02-24;107,889999;108,239998;107,339996;107,959999;5708400;88,852684
2015-02-25;108,120003;108,779999;107,760002;108,580002;4806500;89,362946
2015-02-26;107,889999;107,919998;106,599998;107,059998;5903100;88,111969
2015-02-27;107,519997;107,730003;106,57;106,68;6396500;87,799217
2015-03-02;106,32;106,339996;104,93;105,900002;7343700;87,157257
2015-03-03;105,879997;106,220001;104,809998;105,160004;6901200;86,548225
2015-03-04;105,639999;105,639999;104,440002;105,160004;5784900;86,548225
2015-03-05;105,010002;105,309998;104,330002;104,730003;5156900;86,194344
2015-03-06;104,220001;104,519997;103,169998;103,550003;7213300;85,22319
2015-03-09;103,599998;105,629997;103,5;103,949997;7506200;85,552368
2015-03-10;103,790001;104,550003;102,330002;102,910004;10679000;84,696457
2015-03-11;103,519997;103,889999;102,449997;103,540001;8440700;85,214951
2015-03-12;104,220001;104,510002;102,300003;102,419998;5900600;84,293159
2015-03-13;101,839996;101,839996;100,660004;101,620003;8345200;83,63475
2015-03-16;101,440002;103,269997;101;103,129997;6780200;84,877502
2015-03-17;102,300003;103,550003;102,099998;103,169998;7097500;84,910416
2015-03-18;102,610001;106,879997;102,370003;106,699997;11059700;87,815659
2015-03-19;105,099998;105,400002;104,650002;104,75;7841900;86,210793
2015-03-20;105,290001;107,260002;105,110001;107,029999;14064900;88,087273
2015-03-23;107,510002;107,690002;105,919998;105,919998;6807700;87,173714
2015-03-24;105,919998;106,190002;104,160004;104,199997;6677800;85,758141
2015-03-25;104,660004;106,199997;104,330002;105,669998;9169400;86,967979
2015-03-26;106,279999;106,519997;104,160004;105,25;7276900;86,622299
2015-03-27;104,989998;104,989998;103,669998;104,279999;5830300;85,823975
2015-03-30;104,970001;107,209999;104,970001;106,900002;7172400;87,980286
2015-03-31;105,620003;106,07;104,879997;104,980003;7254100;86,400101
2015-04-01;105,769997;106,220001;104,5;104,790001;7347200;86,243721
2015-04-02;104,449997;105,68;104,080002;105,279999;5123900;86,646988
2015-04-06;106,029999;107,860001;105,220001;106,919998;6724000;87,996742
2015-04-07;106,970001;109,089996;106,620003;108,540001;8536000;89,330002
2015-04-08;108,860001;108,919998;106,519997;106,660004;7894800;87,782761
2015-04-09;106,800003;107,239998;106,18;106,949997;5760500;88,021423
2015-04-10;107,470001;107,660004;106,809998;106,910004;5012200;87,988503
2015-04-13;107,349998;107,900002;106,440002;106,5;4307200;87,651062
2015-04-14;107,699997;109,089996;107,260002;108,839996;7262700;89,576912
2015-04-15;109,589996;110,690002;109,379997;110,410004;6704000;90,869064
2015-04-16;109,900002;110,940002;109;110,160004;5904200;90,663315
2015-04-17;109,360001;109,690002;108,260002;109,110001;6548700;89,799149
2015-04-20;109,57;111,709999;109,550003;110,290001;7148800;90,770309
2015-04-21;110,050003;110,739998;109,309998;109,730003;5674900;90,309418
2015-04-22;110,050003;110,440002;109,209999;109,5;5643100;90,120117
2015-04-23;110;110,650002;109,599998;109,970001;6940000;90,506927
2015-04-24;109,669998;110,040001;109,029999;109,870003;4995000;90,424629
2015-04-27;110,339996;110,739998;109,540001;109,699997;4858700;90,284714
2015-04-28;110,050003;111,239998;109,650002;111,120003;5321600;91,4534
2015-04-29;110,82;111,989998;110,68;111,730003;5665800;91,955437
2015-04-30;112,040001;112,199997;110,440002;111,059998;6666800;91,404015
2015-05-01;110,279999;110,800003;108,339996;109,040001;10362700;89,741516
2015-05-04;109,379997;109,410004;107,989998;108,32;7660100;89,148964
2015-05-05;109,239998;109,93;108;108;6463300;88,885597
2015-05-06;109,239998;109,529999;107,300003;107,949997;5820400;88,844429
2015-05-07;107,690002;108,199997;106,690002;107,57;5798300;88,5317
2015-05-08;108,290001;108,800003;107,400002;108,650002;7078900;89,420555
2015-05-11;108,650002;108,690002;107,300003;107,360001;6003600;88,358864
2015-05-12;107,440002;108;107,099998;107,559998;5026500;88,523453
2015-05-13;107,980003;108,470001;107,300003;107,699997;5517600;88,638702
2015-05-14;108,019997;109,300003;108,019997;108,449997;9751700;89,255943
2015-05-15;107,209999;108,330002;106,940002;108,029999;5641600;89,796242
2015-05-18;107,5;107,510002;106,580002;106,650002;6390600;88,649162
2015-05-19;106,050003;106,309998;105;105,019997;7927600;87,294289
2015-05-20;105,419998;105,900002;104,760002;105,25;6521200;87,485458
2015-05-21;105,970001;106,269997;105,300003;105,489998;6549300;87,684929
2015-05-22;105,089996;105,550003;104,860001;104,889999;4717200;87,186234
2015-05-26;104,220001;104,440002;102,93;103,290001;8010200;85,856255
2015-05-27;103,199997;103,779999;102,730003;103,110001;5857500;85,706665
2015-05-28;102,959999;103,419998;102,379997;103,239998;5099900;85,814705
2015-05-29;103,139999;103,57;102,669998;103;6673400;85,615219
2015-06-01;103,470001;103,75;102,489998;102,629997;5412400;85,307671
2015-06-02;102,650002;103,110001;102,110001;102,580002;5040000;85,266113
2015-06-03;102,400002;103,379997;102,120003;102,169998;5175700;84,925331
2015-06-04;101,889999;102,370003;100,980003;101,389999;6896400;84,276978
2015-06-05;101,18;103,099998;100,989998;101,589996;6080900;84,443214
2015-06-08;101,290001;101,389999;99,949997;100,419998;8213900;83,470695
2015-06-09;100,699997;101,25;100,220001;100,419998;7157000;83,470695
2015-06-10;102,519997;102,580002;101,519997;101,830002;7588400;84,642708
2015-06-11;101,870003;102,199997;100,940002;101,120003;5582900;84,052528
2015-06-12;100,519997;100,690002;99,629997;99,870003;6475500;83,013527
2015-06-15;99,449997;100,059998;99,129997;99,290001;6178100;82,53141
2015-06-16;99,199997;100,449997;98,809998;100,040001;8763700;83,154808
2015-06-17;100,830002;101,169998;99,519997;99,760002;8231100;82,922089
2015-06-18;100,260002;100,900002;100,150002;100,25;7168000;83,329376
2015-06-19;99,720001;100,169998;99,459999;99,470001;10512000;82,681046
2015-06-22;99,830002;100,370003;99,370003;100,290001;6416100;83,36264
2015-06-23;99,959999;100,43;99,540001;100,089996;5697900;83,196396
2015-06-24;99,980003;100,68;99,269997;99,269997;7451900;82,514786
2015-06-25;99,449997;99,660004;98,290001;98,339996;6062800;81,74176
2015-06-26;98,239998;98,690002;97,809998;98,599998;10015500;81,957878
2015-06-29;97,5;97,959999;96,599998;96,690002;8764600;80,370262
2015-06-30;97,449997;97,660004;96,220001;96,470001;9925400;80,187393
2015-07-01;96,300003;96,620003;95,550003;96,089996;7295300;79,871506
2015-07-02;96,360001;96,669998;95,720001;95,870003;6419100;79,68866
2015-07-06;95,059998;95,559998;94,480003;94,769997;8341600;78,774307
2015-07-07;94,410004;95,480003;93,5;95,269997;11774900;79,189926
2015-07-08;94,589996;95,089996;93,260002;93,559998;7719100;77,768547
2015-07-09;94,900002;95,209999;93,760002;93,779999;7909000;77,951424
2015-07-10;94,529999;94,949997;94,07;94,410004;5631900;78,47509
2015-07-13;94,309998;94,889999;94,150002;94,599998;5038800;78,633003
2015-07-14;94,400002;95,790001;94,389999;95,550003;5218600;79,422676
2015-07-15;95,040001;95,699997;93,889999;94,239998;6490400;78,333763
2015-07-16;94,279999;94,730003;93,900002;94,480003;6422700;78,533264
2015-07-17;94,230003;94,389999;92,900002;93,150002;8214200;77,427742
2015-07-20;93,300003;93,489998;92,589996;92,940002;6018100;77,253174
2015-07-21;93;94,139999;93;93,900002;7043100;78,051155
2015-07-22;93,510002;94,330002;93,290001;93,510002;9327500;77,726982
2015-07-23;93,57;94,07;92,699997;92,940002;7360700;77,253174
2015-07-24;92,779999;92,779999;90,349998;90,599998;11158400;75,308159
2015-07-27;89,860001;90,089996;88,739998;89,139999;10342700;74,094574
2015-07-28;89,449997;92,690002;89,43;92,400002;11536900;76,804329
2015-07-29;91,980003;93,400002;91,440002;93,25;9821500;77,510857
2015-07-30;93,449997;93,809998;92,75;93,029999;6435700;77,328003
2015-07-31;91,519997;91,75;88,010002;88,480003;19063400;73,545982
2015-08-03;87,279999;87,330002;85,32;85,599998;14142200;71,152077
2015-08-04;85,739998;86,900002;84,68;85,209999;8537200;70,827896
2015-08-05;85,440002;86;83,870003;84,029999;11254600;69,847054
2015-08-06;83,559998;85,580002;82,889999;85,190002;9805000;70,811272
2015-08-07;84,709999;85,260002;83,43;83,75;7422000;69,614326
2015-08-10;84,199997;86,099998;83,879997;85,889999;8342000;71,393127
2015-08-11;84,379997;85,980003;83,599998;85,779999;9797400;71,301689
2015-08-12;85;87,110001;84,919998;86,790001;11316300;72,14122
2015-08-13;86,029999;86,339996;85,449997;85,849998;9562400;71,359879
2015-08-14;85,779999;86,419998;85,290001;85,989998;7748900;71,476242
2015-08-17;84,459999;84,510002;83,110001;83,230003;12602500;70,053787
2015-08-18;83,080002;83,769997;82,82;83,440002;9093400;70,23056
2015-08-19;82,870003;82,910004;80,669998;80,910004;13129000;68,101067
2015-08-20;80,660004;81,290001;79,239998;79,239998;11857200;66,69545
2015-08-21;78,870003;79,589996;75,709999;75,760002;18383600;63,766388
2015-08-24;70,550003;75,379997;69,580002;72,120003;24191900;60,702629
2015-08-25;74,93;75,019997;69,839996;70,019997;21128000;58,935062
2015-08-26;71,720001;73,099998;70,949997;73,089996;17400400;61,519066
2015-08-27;75;78,120003;74,559998;77,639999;21539600;65,348747
2015-08-28;77,720001;81,199997;77,580002;80,43;23735400;67,69706
2015-08-31;80,010002;81,080002;77,919998;80,989998;16880400;68,168404
2015-09-01;78,760002;79,389999;77,519997;78,190002;17954200;65,811684
2015-09-02;79,75;79,75;77,230003;78,059998;14255900;65,702248
2015-09-03;78,699997;79,419998;77,690002;78,260002;12282600;65,870598
2015-09-04;77,300003;77,629997;76,449997;76,669998;11210000;64,532303
2015-09-08;77,529999;77,559998;76,239998;76,839996;9316500;64,675392
2015-09-09;77,43;78,199997;74,75;74,919998;11297400;63,059353
2015-09-10;75,730003;75,800003;74,309998;75,660004;11475200;63,682194
2015-09-11;75,940002;76,25;75,089996;75,790001;11032100;63,791626
2015-09-14;75,519997;76;74,959999;75,769997;10235500;63,774788
2015-09-15;76,43;77,690002;76,209999;77,169998;11678100;64,953156
2015-09-16;77,82;79,209999;77,769997;79,019997;12593500;66,510254
2015-09-17;79,120003;80,470001;78,599998;79,410004;12324300;66,838547
2015-09-18;77,910004;78,699997;76,970001;77,739998;18635900;65,432922
2015-09-21;78,300003;78,730003;77,839996;78,089996;8523500;65,727524
2015-09-22;76,839996;77,690002;76,489998;77,25;9692300;65,020485
2015-09-23;77,400002;77,529999;75,760002;76,120003;9043000;64,069389
2015-09-24;75,449997;77,309998;75,099998;76,889999;10302600;64,717484
2015-09-25;77,870003;78,160004;76,919998;77,699997;10862600;65,399246
2015-09-28;76,660004;76,93;75,75;75,769997;10567000;63,774788
2015-09-29;76,040001;76,660004;75,279999;76,25;8797800;64,178787
2015-09-30;77,150002;79,019997;77;78,879997;14108800;66,392433
2015-10-01;79,720001;80,889999;77,809998;78,339996;11111900;65,937927
2015-10-02;77,739998;81,550003;77,309998;81,550003;13051900;68,639755
2015-10-05;82,410004;84,190002;82,349998;84,029999;14196800;70,727127
2015-10-06;84,18;87,629997;84,07;86,989998;18897100;73,218544
2015-10-07;88,25;89,510002;86,279999;88,120003;17670500;74,169647
2015-10-08;87,889999;90,139999;87,800003;89,910004;11299100;75,67627
2015-10-09;90,199997;90,400002;88,669998;89,57;10011100;75,390106
2015-10-12;89,860001;89,980003;87,870003;88,739998;7917500;74,691483
2015-10-13;87,800003;88,940002;87,290001;88,379997;8012500;74,388474
2015-10-14;88,230003;89,970001;87,709999;89,760002;9734500;75,550041
2015-10-15;89,650002;90,870003;88,440002;90,720001;8960400;76,35804
2015-10-16;91,550003;91,660004;90,019997;91,290001;7821200;76,837814
2015-10-19;90,360001;90,540001;89,220001;90,029999;8900400;75,777275
2015-10-20;89,5;90,489998;89,389999;89,989998;8221100;75,743607
2015-10-21;89,440002;90,629997;89,139999;89,330002;7423400;75,188103
2015-10-22;89,739998;91,809998;89,739998;91,620003;8971700;77,115578
2015-10-23;90,75;91,93;90,089996;91,239998;8134800;76,795723
2015-10-26;90,870003;90,879997;88,580002;88,769997;8606600;74,716751
2015-10-27;87,730003;87,959999;86,739998;87,699997;9328800;73,816139
2015-10-28;88,209999;90,120003;87,919998;89,790001;8236500;75,575272
2015-10-29;89,32;90,93;89,139999;89,889999;6686000;75,659424
2015-10-30;91,139999;91,980003;89,410004;90,879997;11559300;76,492714
2015-11-02;90,610001;95,279999;90,480003;94,959999;14277300;79,926811
2015-11-03;95,419998;98,639999;95,419998;98,139999;17669200;82,603394
2015-11-04;98,019997;98,099998;96,080002;96,769997;11931300;81,450256
2015-11-05;96,050003;96,550003;94,330002;94,550003;11184800;79,581711
2015-11-06;93,709999;94,07;91,760002;94,029999;9634200;79,144035
2015-11-09;93,480003;94,449997;92,099998;92,32;7659100;77,704742
2015-11-10;92,099998;93,5;91,839996;93,230003;6823100;78,47068
2015-11-11;93,389999;93,709999;91,860001;92,190002;6085300;77,595329
2015-11-12;90,75;91,150002;89,25;89,860001;8951300;75,634209
2015-11-13;89,57;89,970001;88,190002;88,68;7676600;74,641006
2015-11-16;87,790001;91,470001;87,790001;91,449997;10101100;77,912552
2015-11-17;91,269997;92,5;90,699997;91,029999;7575800;77,554726
2015-11-18;91,440002;92,75;91,029999;92,209999;6886900;78,560051
2015-11-19;92,029999;92,370003;90,43;90,830002;6096700;77,384331
2015-11-20;90,639999;91,309998;88,809998;89,010002;8561400;75,833755
2015-11-23;88,650002;90,440002;88,110001;90,010002;6889600;76,68573
2015-11-24;90,190002;92,300003;89,800003;91,349998;8549000;77,827354
2015-11-25;90,709999;91,32;90,160004;90,870003;5419300;77,418419
2015-11-27;90,25;90,839996;90,050003;90,370003;2547800;76,992439
2015-11-30;90,639999;91,959999;90,440002;91,32;12179400;77,801788
2015-12-01;90,970001;92,650002;90,970001;92,480003;6975500;78,7901
2015-12-02;92,599998;92,690002;90,029999;90,25;11830700;76,89019
2015-12-03;90,809998;91,419998;88,360001;88,849998;10996800;75,697433
2015-12-04;87,900002;89,82;86,489998;89,709999;13170200;76,430138
2015-12-07;87,480003;87,940002;84,900002;87,279999;15378900;74,359856
2015-12-08;85,809998;88;84,25;86,440002;13397500;73,644196
2015-12-09;86,669998;90,139999;86,300003;87,599998;14675800;74,632462
2015-12-10;88;90,459999;87,610001;89,300003;14534800;76,080826
2015-12-11;87,849998;87,910004;86,089996;86,440002;13186900;73,644196
2015-12-14;86,300003;89,589996;85,410004;89,330002;12430700;76,106392
2015-12-15;90,580002;93,400002;90,550003;92,760002;19158500;79,028648
2015-12-16;92,580002;93,82;90,809998;93,440002;16917900;79,607971
2015-12-17;93,5;94;90,400002;90,540001;14082500;77,137253
2015-12-18;90,059998;91,269997;89,300003;89,809998;20167200;76,515335
2015-12-21;90,400002;90,699997;88,209999;89,239998;12852300;76,029694
2015-12-22;89,120003;90,790001;88,300003;90,269997;9661700;76,907219
2015-12-23;92,199997;93,849998;91,57;93,809998;11172800;79,923195
2015-12-24;93,949997;93,949997;92,010002;92,050003;4998700;78,423737
2015-12-28;90,309998;90,720001;89,690002;90,360001;6800000;76,98391
2015-12-29;91,889999;92,580002;91,07;91,25;6471200;77,742157
2015-12-30;90,099998;90,980003;89,889999;90,089996;5600200;76,753868
2015-12-31;89,379997;90,860001;89,019997;89,959999;6988700;76,643127
2016-01-04;89,529999;90,110001;87,57;88,849998;11397300;75,697433
2016-01-05;89,050003;89,650002;87,839996;89,610001;7883400;76,344933
2016-01-06;87,440002;87,779999;85,160004;86,07;14511400;73,328949
2016-01-07;84,550003;85,75;82,669998;83,019997;15368800;70,730446
2016-01-08;83,389999;83,839996;81,220001;82,129997;11891600;69,972206
2016-01-11;82,849998;82,970001;79,769997;80,769997;14366400;68,813507
2016-01-12;82,199997;82,400002;79,690002;82,150002;13477500;69,98925
2016-01-13;83,160004;84,25;80,010002;81,330002;15550100;69,290627
2016-01-14;81,949997;86,169998;80,949997;85,470001;16433400;72,81778
2016-01-15;81,639999;83,809998;80,870003;83,669998;17870300;71,284233
2016-01-19;84,169998;84,75;80,790001;81,510002;13155600;69,444
2016-01-20;79,980003;80,309998;75,330002;78,980003;26151100;67,288506
2016-01-21;78,800003;81,650002;78,019997;81,050003;16107800;69,052094
2016-01-22;84,459999;85,190002;81,720001;83,540001;15724600;71,173485
2016-01-25;82,290001;84,290001;80,800003;80,889999;12370300;68,915764
2016-01-26;81,970001;84,5;81,349998;84,120003;12191400;71,66761
2016-01-27;83,949997;86,099998;82,360001;83,290001;12380600;70,960495
2016-01-28;85,75;86,690002;83,699997;85,919998;13017400;73,20118
2016-01-29;84,050003;86,709999;82,949997;86,470001;20248900;73,669746
2016-02-01;85,150002;86,089996;84,239998;85,290001;10958300;72,664413
2016-02-02;82,709999;83,040001;80,959999;81,239998;13326200;69,213943
2016-02-03;82,389999;84,629997;79,849998;84,620003;13964100;72,093597
2016-02-04;84,589996;86,190002;83,830002;84,790001;12825000;72,238449
2016-02-05;83,940002;84,290001;82,260002;82,879997;15090100;70,611176
2016-02-08;81,760002;86,699997;81,099998;85,989998;17712800;73,260811
2016-02-09;85,080002;85,790001;82,169998;82,919998;12605600;70,645264
2016-02-10;82,769997;83,900002;81,5;83,040001;12110300;70,747475
2016-02-11;81,599998;83,660004;80,639999;82,989998;12741400;70,704903
2016-02-12;83,800003;85,580002;83,199997;85,43;9835100;72,783691
2016-02-16;85,230003;85,389999;83,309998;84,809998;10631500;73,171936
2016-02-17;85,410004;88,660004;85,019997;88,309998;12710500;76,191658
2016-02-18;88,75;89,25;86,610001;86,730003;9517800;74,828476
2016-02-19;86,330002;86,540001;84,800003;86,5;9783300;74,630043
2016-02-22;86,5;89,839996;86,5;88,82;10299900;76,631683
2016-02-23;88,389999;88,480003;84,699997;84,910004;10655800;73,258232
2016-02-24;83,330002;85,489998;82,900002;85,269997;9775200;73,568832
2016-02-25;85,669998;85,709999;83,739998;85,300003;9452600;73,594727
2016-02-26;86,970001;87,099998;84,279999;84,349998;9369900;72,775078
2016-02-29;84,940002;85,199997;83,07;83,440002;11549600;71,989952
2016-03-01;84,120003;86,529999;83,370003;86,129997;11614700;74,310806
2016-03-02;85,400002;87,18;84,400002;87,139999;9637600;75,182213
2016-03-03;87;87,57;86,050003;87,529999;8526100;75,518684
2016-03-04;87,419998;88,620003;86,699997;87,93;9328600;75,863808
2016-03-07;87,940002;90,760002;87,550003;90,669998;12784300;78,227806
2016-03-08;90,379997;91,080002;88,330002;88,739998;10508400;76,562653
2016-03-09;89,699997;94,639999;89,470001;92,82;19323100;80,082771
2016-03-10;92,790001;93,949997;92,019997;93,940002;12090900;81,049095
2016-03-11;94,949997;96,139999;93,379997;94,580002;14098800;81,60128
2016-03-14;93,57;94,830002;93,089996;94,260002;6898900;81,325165
2016-03-15;93,150002;94,400002;92,25;94,269997;7006300;81,333801
2016-03-16;94,720001;96,139999;93,720001;95,400002;9969200;82,308731
2016-03-17;96,25;97,739998;95,290001;96,889999;10679400;83,594269
2016-03-18;97,849998;97,910004;95,860001;97,690002;14436300;84,2845
2016-03-21;97,019997;97,540001;95,910004;96,440002;8040100;83,206032
2016-03-22;95,75;96,910004;95,32;95,5;7567100;82,395027
2016-03-23;94,720001;94,809998;93,040001;93,589996;10302800;80,747101
2016-03-24;92,540001;94,940002;92,25;94,849998;8159100;81,834198
2016-03-28;94,900002;95,080002;94;94,68;5054000;81,687538
2016-03-29;93,790001;95,389999;92,940002;95,32;6616600;82,239723
2016-03-30;96,349998;96,690002;95,160004;95,25;6182900;82,179321
2016-03-31;95,190002;96,199997;94,949997;95,400002;5943900;82,308731
2016-04-01;93,690002;94,779999;93,32;94,260002;7555900;81,325165
2016-04-04;94,440002;94,480003;93,040001;93,43;6552000;80,609077
2016-04-05;93;93,349998;92,43;92,669998;6662000;79,953362
2016-04-06;93,150002;95;92,82;94,839996;6836400;81,825592
2016-04-07;94,370003;95,029999;94,080002;94,790001;6817700;81,782455
2016-04-08;96,25;96,870003;95,760002;96,330002;7108500;83,111122
2016-04-11;96,870003;97,300003;95,150002;95,239998;6644200;82,170692
2016-04-12;95,690002;97,940002;95,43;97,510002;8783400;84,129204
2016-04-13;97,800003;97,910004;97,029999;97,599998;6406800;84,206848
2016-04-14;97,650002;98,269997;97,360001;97,980003;6162200;84,534698
2016-04-15;97,709999;97,800003;96,959999;97,230003;6551600;83,887619
2016-04-18;97,230003;98,760002;95,519997;98,699997;7770200;85,155884
2016-04-19;99;100,529999;98,160004;100,5;10584800;86,708885
