"date";"open";"high";"low";"close";"volume";"adjusted"
2014-12-10;87,529999;88,029999;86,209999;86,330002;3277400;83,367874
2014-12-11;86,760002;88,18;86,75;87,690002;4078500;84,681213
2014-12-12;86,57;87,32;84,110001;84,129997;6644500;81,243332
2014-12-15;85,139999;85,290001;83,540001;84,610001;4921600;81,706886
2014-12-16;83,720001;84,970001;82,050003;82,639999;6970300;79,804489
2014-12-17;82,790001;84,870003;82,400002;84,730003;6443700;81,822769
2014-12-18;86,120003;86,919998;85,400002;86,919998;6442100;83,937607
2014-12-19;86,980003;87,290001;86,139999;86,440002;6262000;83,474113
2014-12-22;86,75;86,970001;86,209999;86,830002;2561600;83,850708
2014-12-23;87,459999;87,849998;86,75;87,629997;2749700;84,623283
2014-12-24;87,699997;88,300003;87,529999;87,769997;1219500;84,758461
2014-12-26;87,900002;88,07;87,519997;87,769997;1508400;84,758461
2014-12-29;87,639999;88,489998;87,5;87,68;2376100;84,671555
2014-12-30;87,349998;87,75;86,510002;86,970001;2493300;83,985916
2014-12-31;87,18;87,540001;86,160004;86,160004;2811100;83,20372
2015-01-02;86,68;87,360001;84,919998;85,68;4505800;82,740196
2015-01-05;85,290001;85,349998;83,050003;83,269997;6441400;80,412857
2015-01-06;83,660004;83,779999;81,800003;83,089996;7690000;80,239044
2015-01-07;84,099998;84,279999;83,07;84,220001;5846800;81,487198
2015-01-08;85,190002;85,620003;85,029999;85,529999;5174200;82,754677
2015-01-09;85,970001;86;84,400002;84,440002;4582200;81,700035
2015-01-12;84,410004;84,849998;82,910004;83,360001;4030100;80,655098
2015-01-13;84,089996;85,239998;82,739998;83,550003;4222100;80,838913
2015-01-14;82;83,480003;81,839996;83,459999;5084300;80,751839
2015-01-15;83,800003;84,129997;82,18;82,25;4331500;79,581116
2015-01-16;82,050003;83,860001;81,830002;83,800003;4763700;81,080818
2015-01-20;84,389999;84,889999;83,190002;84,260002;3540600;81,525894
2015-01-21;83,779999;84,349998;83,300003;83,720001;3598400;81,003418
2015-01-22;83,360001;84,529999;82,5;84,379997;4796200;81,641998
2015-01-23;84,279999;84,830002;83,800003;84,389999;5012200;81,651688
2015-01-26;84,300003;84,699997;82,870003;83,599998;5440400;80,887299
2015-01-27;82,610001;82,809998;80,959999;81,769997;5486000;79,116676
2015-01-28;83,330002;83,550003;80,669998;80,739998;5070200;78,120117
2015-01-29;80,300003;81,550003;79,82;81,379997;6277200;78,739342
2015-01-30;84,029999;84,800003;81,489998;82,029999;13332400;79,368233
2015-02-02;81,709999;83,230003;80,580002;82,980003;10576500;80,287422
2015-02-03;83,279999;83,879997;82,440002;83,809998;8490400;81,090508
2015-02-04;83,919998;84,970001;83,519997;84,18;4923200;81,448471
2015-02-05;84,580002;85,910004;84;85,82;5426000;83,035271
2015-02-06;85,620003;85,769997;83,959999;84,160004;5540900;81,429138
2015-02-09;83,970001;84,830002;83,610001;84,589996;3951100;81,845177
2015-02-10;85,169998;85,18;83,889999;84,230003;4441800;81,496857
2015-02-11;84,230003;84,790001;83,940002;84,459999;4051300;81,719414
2015-02-12;85,43;87,980003;85,309998;87,519997;7053500;84,680115
2015-02-13;87,830002;87,989998;86,620003;87,139999;5510900;84,312431
2015-02-17;87,93;88,169998;87,239998;87,519997;5083400;84,680115
2015-02-18;87,519997;87,839996;86,849998;87,730003;2974300;84,883301
2015-02-19;87,639999;89,43;87,580002;89,199997;5271700;86,305565
2015-02-20;89,019997;90,940002;88,879997;90,790001;6276500;87,843994
2015-02-23;90,919998;91,139999;89,940002;91,120003;4316300;88,163307
2015-02-24;90,550003;91,650002;90,239998;91,32;5547500;88,356804
2015-02-25;92,050003;92,760002;91,389999;92,669998;6144400;89,663002
2015-02-26;92,889999;93;91,059998;91,260002;5666700;88,298759
2015-02-27;91,010002;91,68;89,970001;90,129997;4675300;87,205406
2015-03-02;89,559998;92,160004;89,5;92,019997;5568300;89,034096
2015-03-03;91,900002;91,940002;90,519997;90,970001;3444400;88,018158
2015-03-04;90,639999;91,889999;90,129997;91,709999;4733900;88,734154
2015-03-05;92;92,949997;91,449997;92,809998;4651300;89,798454
2015-03-06;92,510002;92,529999;90,669998;90,790001;4963200;87,843994
2015-03-09;90,519997;91,440002;90,07;91,120003;4144800;88,163307
2015-03-10;90,18;90,389999;88,839996;88,839996;5050200;85,95726
2015-03-11;87,589996;88,169998;86,849998;86,970001;9452300;84,147957
2015-03-12;87,730003;89,510002;87,68;89,25;7035500;86,353981
2015-03-13;89,25;89,25;87,349998;87,75;4609700;84,902641
2015-03-16;88,5;88,93;87,93;88,709999;3843900;85,831505
2015-03-17;88,260002;88,559998;87,75;87,970001;2880800;85,115501
2015-03-18;87,720001;89,260002;87,220001;88,879997;5437300;85,995964
2015-03-19;88,849998;89,669998;88,639999;89,019997;3172500;86,131424
2015-03-20;89,57;90,360001;89,379997;89,82;4372000;86,905479
2015-03-23;89,940002;90,650002;89,32;89,330002;3395200;86,431374
2015-03-24;89,400002;89,940002;89,040001;89,489998;4050500;86,586166
2015-03-25;89,57;89,620003;87,370003;87,370003;3813600;84,534981
2015-03-26;86,709999;88,300003;86,559998;87,93;4141800;85,076805
2015-03-27;87,900002;88,32;86,870003;87,25;4927400;84,418869
2015-03-30;87,639999;88,290001;87,480003;87,669998;3451100;84,825226
2015-03-31;87,330002;88,260002;86,389999;86,389999;5985500;83,586769
2015-04-01;86,730003;86,739998;85,370003;86,739998;4736900;83,925392
2015-04-02;86,919998;87,870003;86,669998;87,029999;4628400;84,206017
2015-04-06;86,349998;87,660004;86,220001;87,339996;5853800;84,505951
2015-04-07;87,459999;88,510002;87,269997;87,919998;4091200;85,223259
2015-04-08;88,400002;89,690002;88,279999;89,32;3659900;86,580307
2015-04-09;89,099998;89,699997;88,139999;89,059998;3482100;86,328262
2015-04-10;89,480003;89,480003;88,32;88,57;2575300;85,853302
2015-04-13;88,629997;89,43;88,25;88,25;3526000;85,543137
2015-04-14;88,010002;89,470001;88,010002;89,120003;3453500;86,386436
2015-04-15;89,150002;89,57;88,660004;89,25;2683600;86,512459
2015-04-16;88,949997;89,18;88,589996;88,720001;2952100;85,998718
2015-04-17;87,989998;88,309998;86,589996;86,93;4352800;84,263603
2015-04-20;87,220001;87,889999;87,010002;87,330002;2681000;84,651344
2015-04-21;87,5;88,18;87,269997;87,769997;3148200;85,077858
2015-04-22;88,480003;92,43;88,480003;91,199997;12232000;88,402626
2015-04-23;91,199997;91,400002;90,18;90,879997;4322300;88,092453
2015-04-24;90,720001;91,160004;90,209999;90,720001;3519200;87,93737
2015-04-27;90,93;91,269997;89,690002;89,75;4854300;86,997124
2015-04-28;89,650002;90,440002;89,309998;90,230003;4786300;87,462387
2015-04-29;91,129997;93,589996;89,809998;90,25;9364700;87,481773
2015-04-30;90,25;91,389999;89,660004;90,209999;7470700;87,443001
2015-05-01;90,360001;91,309998;90,260002;91,25;4663100;88,451118
2015-05-04;91,489998;91,989998;90,809998;91,18;4596900;88,383247
2015-05-05;91,139999;91,919998;90,559998;90,779999;3707000;87,995529
2015-05-06;91,050003;91,449997;89,959999;90,57;3495800;87,791954
2015-05-07;90,709999;92,160004;90,349998;92,050003;4369800;89,226585
2015-05-08;92,839996;94,330002;92,639999;93,510002;9933400;90,641785
2015-05-11;93,480003;93,919998;92,5;92,519997;4731400;89,682152
2015-05-12;91,889999;92,730003;91,580002;92,389999;5191800;89,556129
2015-05-13;92,75;92,980003;92,019997;92,519997;3443200;89,682152
2015-05-14;93,099998;93,900002;92,800003;93,839996;3467200;90,961685
2015-05-15;93,839996;94,5;93,029999;93,220001;3403800;90,360664
2015-05-18;92,900002;93,160004;91,830002;93,080002;4281200;90,224976
2015-05-19;93,610001;94,07;93,150002;93,800003;3279700;90,922905
2015-05-20;94,099998;94,099998;92,809998;93,239998;2701100;90,380074
2015-05-21;93,089996;93,349998;92,730003;92,900002;2891000;90,050507
2015-05-22;92,949997;93,290001;92,650002;92,690002;2448200;89,846947
2015-05-26;92,599998;92,639999;91,550003;91,889999;2965400;89,071472
2015-05-27;92,110001;92,779999;91,889999;92,589996;2597800;89,750008
2015-05-28;92,599998;92,959999;92,110001;92,82;1777700;89,972946
2015-05-29;92,809998;92,919998;92,150002;92,260002;3561400;89,43013
2015-06-01;92,400002;92,940002;91,610001;92,559998;2635400;89,720924
2015-06-02;92,139999;93,519997;91,440002;93,169998;2795500;90,312218
2015-06-03;93,300003;94,059998;92,900002;93,5;3638000;90,632103
2015-06-04;92,949997;93,660004;92,32;92,57;3320300;89,730614
2015-06-05;92,440002;92,839996;91,699997;92,620003;2655000;89,779083
2015-06-08;92,389999;92,610001;91,769997;91,900002;2561500;89,081169
2015-06-09;91,730003;92,309998;91,300003;92,089996;2375100;89,265366
2015-06-10;92,5;94,360001;92,400002;94,169998;3727600;91,281532
2015-06-11;94,349998;95,129997;93,980003;94,5;3403600;91,601425
2015-06-12;94,050003;94,269997;93,209999;93,769997;2777500;90,893822
2015-06-15;92,93;93,540001;92,150002;93,300003;3229000;90,438225
2015-06-16;93,330002;94,419998;93,080002;94,150002;2446100;91,262154
2015-06-17;94,349998;94,970001;93,900002;94,449997;2962100;91,552963
2015-06-18;94,57;96,309998;94,540001;96,050003;4208000;93,103905
2015-06-19;95,82;95,959999;94,720001;94,809998;5011200;91,901917
2015-06-22;95,589996;96,129997;95,260002;95,419998;3290100;92,493202
2015-06-23;95,669998;95,980003;95,349998;95,699997;4195400;92,764603
2015-06-24;95,379997;96,150002;95,290001;95,510002;3682500;92,580437
2015-06-25;95,870003;95,870003;94,279999;94,459999;3214900;91,562645
2015-06-26;94,800003;94,830002;93,900002;94,510002;3201100;91,611107
2015-06-29;93,68;94,120003;92,410004;92,519997;4426500;89,682152
2015-06-30;93,199997;94,040001;92,739998;93,480003;4750400;90,612724
2015-07-01;94,470001;94,949997;94;94,5;3737000;91,601425
2015-07-02;94,489998;94,760002;93,900002;94,239998;3034700;91,349388
2015-07-06;93,400002;94,68;93,230003;94,519997;3042000;91,620796
2015-07-07;94,540001;94,540001;92,290001;93,889999;4859200;91,164467
2015-07-08;92,970001;93,269997;92,129997;92,489998;4367200;89,805099
2015-07-09;93,730003;94,139999;92,989998;93,040001;2986000;90,339134
2015-07-10;94,449997;95;94,080002;94,620003;2721800;91,87326
2015-07-13;95,370003;95,699997;95,110001;95,5;3454400;92,727707
2015-07-14;95,699997;95,900002;95,150002;95,269997;3148400;92,504402
2015-07-15;95,510002;95,599998;94,650002;95,25;3969400;92,48497
2015-07-16;95,75;95,970001;95,459999;95,82;3100400;93,038445
2015-07-17;95,559998;96,260002;94,459999;96,080002;2726300;93,290871
2015-07-20;96,559998;97,760002;96,410004;97,260002;4621700;94,436623
2015-07-21;97,199997;97,400002;96,32;96,709999;3836200;93,902596
2015-07-22;96,300003;97,360001;96,150002;96,879997;3809900;94,067665
2015-07-23;96,900002;96,970001;94,870003;95,160004;4896900;92,397606
2015-07-24;97,300003;97,489998;95,519997;95,830002;6798800;93,048126
2015-07-27;95,470001;95,830002;94,300003;94,389999;4538900;91,64994
2015-07-28;95,07;95,470001;94,709999;95,160004;6528700;92,397606
2015-07-29;94,400002;97,949997;93;96,730003;11420600;93,922005
2015-07-30;96,639999;98,82;96,110001;98,410004;4407300;95,553246
2015-07-31;98,650002;98,779999;97,269997;97,400002;3956700;94,572571
2015-08-03;97,739998;97,879997;96,309998;97,440002;2989800;94,611404
2015-08-04;97,449997;98,300003;97,139999;97,300003;2976200;94,475456
2015-08-05;98,080002;98,730003;97,790001;98,269997;3306100;95,417297
2015-08-06;98,559998;98,610001;96,919998;97,160004;4109900;94,339523
2015-08-07;97,089996;97,790001;96,559998;97,769997;3114900;94,931816
2015-08-10;98,370003;99,18;97,800003;98,080002;3445500;95,232826
2015-08-11;97,199997;97,769997;96,699997;97,199997;4178100;94,378365
2015-08-12;96,559998;97,339996;95,269997;97,040001;3924200;94,223015
2015-08-13;97,290001;97,900002;96,580002;97,230003;2440200;94,407494
2015-08-14;97,230003;98,07;96,860001;97,889999;1849200;95,04834
2015-08-17;97,559998;97,949997;96,800003;97,860001;2423900;95,019218
2015-08-18;97,68;98,110001;97,5;97,599998;2215000;94,766754
2015-08-19;97,150002;97,480003;96,169998;96,599998;3737000;93,795769
2015-08-20;95,970001;96,120003;94,519997;94,559998;4884000;91,814995
2015-08-21;93,529999;93,93;90,639999;90,68;7992200;88,04763
2015-08-24;85,5;90,550003;74,610001;87,830002;11374700;85,280373
2015-08-25;90,830002;90,889999;86,660004;86,82;6600600;84,299713
2015-08-26;88,910004;91,870003;87,949997;91,709999;6591600;89,047745
2015-08-27;93,150002;94,209999;92,050003;94,050003;5435400;91,319824
2015-08-28;93,690002;94,169998;93,059998;94,080002;3136600;91,34893
2015-08-31;93,419998;93,639999;92;92,370003;4963100;89,688583
2015-09-01;90,059998;91,040001;88,540001;89,050003;6341900;86,464973
2015-09-02;90,160004;90,57;88,989998;90,43;5175400;87,804893
2015-09-03;90,989998;92,349998;90,940002;91,650002;3617900;88,989479
2015-09-04;90,75;90,93;89,889999;90,529999;3595400;87,902
2015-09-08;92,209999;93,129997;91,580002;92,900002;4176300;90,203201
2015-09-09;91,199997;93,550003;89,769997;89,970001;8118200;87,358253
2015-09-10;89,800003;90,690002;89,550003;89,68;7370000;87,076668
2015-09-11;89,510002;91,419998;89,459999;91,349998;4572400;88,698189
2015-09-14;91,279999;91,449997;90,550003;90,940002;3740400;88,300095
2015-09-15;91,279999;92,599998;90,18;92,110001;4670200;89,436134
2015-09-16;92,32;92,769997;91,870003;92,730003;4128600;90,038132
2015-09-17;92,650002;94,839996;92,629997;93,209999;4627000;90,504196
2015-09-18;92,050003;93,32;91,839996;92,150002;8342900;89,474968
2015-09-21;92,870003;94,07;92,589996;93,050003;3998800;90,348839
2015-09-22;91,730003;92,309998;91,410004;92,07;3457100;89,397278
2015-09-23;91,910004;92,739998;91,809998;92,139999;2557000;89,465256
2015-09-24;91,410004;91,57;90,110001;91,120003;3513900;88,474876
2015-09-25;92,089996;92,099998;90,699997;91,300003;3880800;88,649651
2015-09-28;90,970001;91,099998;88,150002;88,349998;4966800;85,785286
2015-09-29;88,669998;89,550003;88,019997;88,760002;4501200;86,183388
2015-09-30;90,199997;90,290001;88,949997;90,120003;4550800;87,503891
2015-10-01;90,57;90,879997;89,400002;90,730003;4496000;88,096184
2015-10-02;89,269997;92,120003;88,919998;92,07;3543600;89,397278
2015-10-05;92,790001;94,370003;92,550003;94,330002;3837600;91,591682
2015-10-06;94;94,849998;93,769997;93,919998;3641700;91,193573
2015-10-07;94,510002;95,269997;94,199997;95,18;3754300;92,574715
2015-10-08;94,699997;96;94,650002;95,870003;2970500;93,245827
2015-10-09;95,629997;96,190002;95,110001;95,82;4733200;93,197205
2015-10-12;95,830002;96,82;95,82;96,639999;2577900;93,994736
2015-10-13;96,32;96,669998;95,879997;95,93;2415100;93,304169
2015-10-14;95,709999;96,190002;94,790001;95,029999;2832500;92,428825
2015-10-15;95,959999;97,160004;95,519997;97,160004;2896900;94,500504
2015-10-16;97,370003;97,690002;96,660004;97,639999;3388300;94,967392
2015-10-19;97,209999;97,989998;97,010002;97,739998;4024100;95,064644
2015-10-20;97,480003;97,830002;97,07;97,669998;2451600;94,996559
2015-10-21;98,110001;98,360001;96,480003;96,599998;2899600;93,955849
2015-10-22;97,440002;98,739998;97,160004;98,019997;4033400;95,336967
2015-10-23;99,25;99,860001;98,18;99,790001;5240400;97,058533
2015-10-26;98,5;99,93;98,5;99,629997;3652000;96,902893
2015-10-27;99,349998;99,470001;97,839996;98,43;3789300;95,735748
2015-10-28;98,730003;100,129997;98,360001;100,089996;4583800;97,350311
2015-10-29;99,879997;101,650002;99;100,589996;4940600;97,836617
2015-10-30;100,769997;101;98,720001;98,989998;5539000;96,280426
2015-11-02;98,900002;99,669998;98,690002;99,379997;5480700;96,659752
2015-11-03;99,449997;100,550003;99,010002;100,120003;4497500;97,379494
2015-11-04;100,099998;100,690002;99,510002;100,519997;3292200;97,768547
2015-11-05;100;101,199997;99,809998;100,690002;3032300;97,933899
2015-11-06;100,800003;101,510002;100,269997;101,5;4333200;98,721725
2015-11-09;101,040001;101,169998;99,800003;100,470001;3722700;97,719925
2015-11-10;99,970001;100,769997;99,82;100,650002;2991700;97,894989
2015-11-11;101,290001;101,760002;100,760002;100,879997;4663300;98,118698
2015-11-12;100,809998;100,809998;98,260002;98,279999;5274800;95,589874
2015-11-13;98,089996;98,5;96,690002;96,860001;4363900;94,208725
2015-11-16;96,57;98,360001;96,5;98,300003;3979900;95,609306
2015-11-17;98,559998;99,019997;97,809998;98,07;3767500;95,385605
2015-11-18;98,43;99,220001;98,129997;99,160004;4502400;96,445763
2015-11-19;99,010002;99,260002;98,349998;98,93;3620800;96,222069
2015-11-20;99,419998;100,150002;99,269997;99,5;3319700;96,776459
2015-11-23;99,959999;99,959999;99,059998;99,370003;2115900;96,650024
2015-11-24;98,730003;98,919998;97,559998;98,5;2588400;95,803833
2015-11-25;98,540001;98,839996;98,059998;98,160004;2196200;95,473145
2015-11-27;98,279999;98,949997;98,269997;98,669998;1502600;95,9692
2015-11-30;98,800003;98,889999;97,919998;97,919998;3847500;95,239716
2015-12-01;98,209999;98,669998;97,169998;97,93;4891600;95,249435
2015-12-02;97,739998;98;96,910004;97,099998;3584400;94,442169
2015-12-03;97,330002;97,949997;95,699997;95,959999;3479200;93,333366
2015-12-04;96,43;98,699997;96,239998;98,699997;3868100;95,998352
2015-12-07;98,300003;98,690002;97,43;97,82;2855600;95,142448
2015-12-08;97,18;98,57;96,760002;98,18;3664000;95,492592
2015-12-09;98,610001;99,93;97,489998;97,82;5111300;95,142448
2015-12-10;98,120003;98,660004;97,449997;97,610001;2907900;94,938202
2015-12-11;97,610001;97,610001;94,5;94,830002;4558700;92,234306
2015-12-14;95,080002;96,309998;94,699997;96,300003;3930200;93,664047
2015-12-15;97,400002;98,860001;97,279999;98,43;4579900;95,735748
2015-12-16;99,650002;100,290001;98,889999;100,040001;4493600;97,301682
2015-12-17;100,540001;100,800003;99,260002;99,330002;4581200;96,61113
2015-12-18;98,639999;98,93;96,209999;96,290001;6039600;93,65432
2015-12-21;96,910004;97,739998;96,230003;97,040001;2748400;94,383789
2015-12-22;97,510002;97,790001;96,779999;97,540001;3341900;94,87011
2015-12-23;97,940002;98,879997;97,709999;98,730003;2054200;96,027534
2015-12-24;98,779999;99,110001;98,309998;98,589996;932700;95,891373
2015-12-28;98,150002;98,620003;97,860001;98,529999;1673400;95,833023
2015-12-29;99,230003;99,989998;99,230003;99,720001;2362300;96,99044
2015-12-30;99,669998;99,970001;98,730003;98,870003;1856700;96,163704
2015-12-31;98,25;98,860001;97,360001;97,360001;3219200;94,69503
2016-01-04;95,370003;95,589996;93,720001;94,809998;6378700;92,214844
2016-01-05;95,379997;95,830002;94,410004;94,989998;4352500;92,389915
2016-01-06;93,489998;94,389999;92,980003;93,349998;4370000;90,976768
2016-01-07;91,559998;92,370003;90,68;91,639999;6600000;89,310257
2016-01-08;91,970001;92,239998;89,720001;89,889999;5912100;87,604729
2016-01-11;90,25;91,099998;89,290001;90,580002;5845600;88,277199
2016-01-12;91,610001;91,870003;90,120003;91,440002;4441800;89,115326
2016-01-13;92,07;92,150002;88,75;89,190002;4895000;86,922531
2016-01-14;89,400002;91,690002;89,160004;90,709999;6235800;88,403893
2016-01-15;88,089996;89,279999;87,82;88,709999;6459800;86,454735
2016-01-19;89,559998;89,739998;85,489998;86,220001;10175200;84,028038
2016-01-20;84,709999;85,959999;83,519997;85,129997;11672100;82,965736
2016-01-21;85,230003;87,529999;84,559998;86,120003;5989700;83,930588
2016-01-22;87,730003;88,830002;87,400002;88;4912500;85,762802
2016-01-25;88,029999;88,190002;86,650002;86,769997;5110500;84,564049
2016-01-26;87;87,5;86,400002;87;4872500;84,788216
2016-01-27;86,889999;87,050003;84,339996;84,809998;6750900;82,653885
2016-01-28;85,339996;85,650002;83,349998;83,43;9169600;81,308968
2016-01-29;81,449997;89,25;81;89,029999;16410500;86,766586
2016-02-01;88,519997;89,199997;87,230003;88,629997;5956400;86,376778
2016-02-02;87,68;87,739998;85,370003;85,93;7096900;83,745415
2016-02-03;86,559998;86,760002;84,459999;86,470001;5253600;84,271683
2016-02-04;86,239998;86,870003;85,739998;86,330002;4490600;84,135254
2016-02-05;86,040001;86,32;82,18;82,760002;8474000;80,656006
2016-02-08;81,440002;81,739998;79,870003;80,650002;9213800;78,599648
2016-02-09;78,870003;83,230003;78,519997;81,970001;7802700;79,886086
2016-02-10;83,059998;84,839996;82,93;83,309998;4858900;81,192009
2016-02-11;80,150002;82,790001;79,980003;82,110001;6285400;80,022514
2016-02-12;83,620003;85,269997;83,309998;84,889999;5213300;82,731842
2016-02-16;86,120003;86,589996;85,360001;86,18;4908000;83,989067
2016-02-17;86,93;87,599998;86,589996;87,209999;4143400;84,992882
2016-02-18;86,580002;87,449997;85,830002;86,040001;3551500;83,852615
2016-02-19;85,650002;86,860001;85,220001;86,790001;3490500;84,583542
2016-02-22;86,790001;88,230003;86,790001;87,82;3010800;85,587372
2016-02-23;87,260002;87,849998;85,93;86,209999;4236900;84,018288
2016-02-24;85,139999;86,760002;84,589996;86,419998;3361300;84,222954
2016-02-25;86,550003;87,43;85,519997;87,419998;3280500;85,197548
2016-02-26;88,110001;88,589996;87,489998;87,57;3294900;85,343727
2016-02-29;87,300003;88,830002;86,900002;86,919998;4302900;84,710243
2016-03-01;87,769997;90,129997;87,720001;90,099998;4967500;87,809387
2016-03-02;89,760002;90,089996;88,989998;89,889999;3898300;87,604729
2016-03-03;89,730003;90,139999;88,919998;89,739998;4202500;87,458534
2016-03-04;90;90,559998;89,5;90,050003;3181300;87,760681
2016-03-07;89,690002;89,75;87,440002;88,300003;4939800;86,055168
2016-03-08;87,459999;87,760002;86,809998;86,849998;4251700;84,642029
2016-03-09;87,209999;87,599998;86,699997;87,18;3477800;84,963615
2016-03-10;87,660004;88,199997;85,93;86,889999;3239100;84,681015
2016-03-11;87,910004;89,160004;87,779999;88,580002;4003200;86,328049
2016-03-14;88,529999;89,129997;88,019997;88,870003;4407400;86,610664
2016-03-15;88,360001;89,699997;88,199997;89,360001;4468800;87,088219
2016-03-16;89,220001;90,32;89,019997;90,010002;3005000;87,721687
2016-03-17;89,919998;91,660004;89,660004;91,410004;4568900;89,086098
2016-03-18;92,010002;92,440002;91,449997;92,309998;5972900;89,963203
2016-03-21;91,860001;92,629997;91,559998;92,349998;3176900;90,002197
2016-03-22;91,68;92,209999;91,540001;91,760002;3541300;89,4272
2016-03-23;91,879997;92,650002;91,639999;92,129997;2816100;89,787796
2016-03-24;91,300003;91,970001;91,300003;91,910004;2618700;89,573402
2016-03-28;92,18;92,300003;91,18;91,239998;2304300;88,920403
2016-03-29;91,220001;93,040001;91,099998;92,779999;3326300;90,421265
2016-03-30;93,550003;94,169998;93,300003;93,809998;3477900;91,425079
2016-03-31;93,68;94,940002;93,519997;94,5;5647100;92,097549
2016-04-01;93,650002;96,110001;93,5;95,870003;5276900;93,432716
2016-04-04;96,010002;96,099998;94,459999;95,050003;4449900;92,633575
2016-04-05;94,099998;95,410004;93,889999;94,349998;5378300;91,951355
2016-04-06;94,199997;94,839996;93,839996;94,75;3334200;92,527512
2016-04-07;94,169998;94,260002;93,040001;93,510002;3046500;91,316612
2016-04-08;94,089996;94,660004;93,419998;93,790001;2564000;91,590027
2016-04-11;93,919998;94,68;93,389999;93,470001;3858200;91,277557
2016-04-12;93,760002;93,989998;93,139999;93,860001;2673700;91,658386
2016-04-13;94,5;95,75;94,389999;95,75;3698600;93,504066
2016-04-14;95,720001;96,769997;95,410004;96,169998;3292200;93,914207
2016-04-15;96,25;97,309998;96,139999;96,68;4127600;94,412254
2016-04-18;96,639999;97,790001;96,599998;97,669998;3079700;95,379028
2016-04-19;98;98,160004;96,349998;97,239998;3635900;94,959106
2016-04-20;97,660004;98,400002;97,050003;97,900002;3627300;95,603622
2016-04-21;97,949997;98,089996;97,349998;97,540001;2913600;95,25206
2016-04-22;96,389999;98,489998;96,389999;97,449997;7176300;95,164185
2016-04-25;96,790001;97,32;96,540001;96,980003;3276100;94,705223
2016-04-26;97,160004;97,610001;96,730003;97,269997;2929200;94,988396
2016-04-27;97,239998;98,610001;96,550003;98,379997;5211900;96,072372
2016-04-28;97,940002;100;96,730003;97,18;6261400;94,900528
2016-04-29;96,830002;97,660004;96,080002;96,989998;5338500;94,714981
2016-05-02;97,150002;97,940002;96,489998;97,769997;3813100;95,476685
2016-05-03;97,010002;97,540001;95,919998;96,449997;3362100;94,18763
2016-05-04;95,720001;96,389999;95,230003;96,25;3187500;93,99234
2016-05-05;96,339996;96,830002;95,959999;96,190002;2848600;93,933739
2016-05-06;95,800003;96,760002;95,650002;96,68;2042700;94,412254
2016-05-09;96,809998;97,25;96,5;96,720001;1972600;94,451309
2016-05-10;96,779999;97,699997;96,690002;97,639999;1903500;95,349731
2016-05-11;97,639999;97,839996;96,360001;96,410004;2540600;94,148582
2016-05-12;96,739998;96,82;95,239998;95,849998;4216800;93,601692
2016-05-13;95,589996;96,279999;95,139999;95,360001;3371600;93,123215
2016-05-16;95,599998;96,519997;95,449997;96,150002;2273600;93,894676
2016-05-17;95,980003;96,290001;95,260002;95,599998;3463300;93,357567
2016-05-18;95,330002;96,169998;94,870003;95,629997;2469900;93,386864
2016-05-19;95,139999;95,5;94,080002;94,699997;2268900;92,478676
2016-05-20;95,169998;95,889999;95,029999;95,470001;2446700;93,230621
2016-05-23;95,510002;95,730003;94,989998;95,080002;2231800;92,849777
2016-05-24;95,529999;96,739998;95,330002;96,480003;2446500;94,216942
2016-05-25;96,779999;96,900002;96,139999;96,449997;2689500;94,18763
2016-05-26;96,540001;96,730003;96,07;96,379997;1738300;94,119263
2016-05-27;96,529999;97,18;96,379997;97,18;2724300;94,900528
2016-05-31;97,18;97,199997;95,599998;95,900002;4028800;93,650551
2016-06-01;95,900002;96,540001;95,25;96,410004;2677500;94,148582
2016-06-02;96,269997;96,879997;96,010002;96,879997;2662100;94,607552
2016-06-03;96,209999;96,610001;95,330002;96,029999;2814800;93,777496
2016-06-06;96,400002;96,970001;95,980003;96,639999;2160700;94,373184
2016-06-07;96,589996;97,169998;96,440002;96,68;2394900;94,412254
2016-06-08;96,650002;97,989998;96,57;97,989998;4365200;95,691528
2016-06-09;97,510002;97,629997;96,980003;97,019997;2044700;94,744247
2016-06-10;96;96,089996;94,900002;95,209999;4080700;92,97673
2016-06-13;94,730003;95,629997;94,160004;94,190002;3082200;91,980644
2016-06-14;93,870003;94,330002;93,349998;94,110001;5338200;91,902534
2016-06-15;94,360001;94,5;93,339996;93,339996;4025900;91,150581
2016-06-16;92,93;94,089996;92,050003;94,080002;4976200;91,87323
2016-06-17;93,980003;94,209999;92,690002;93,290001;6941700;91,101768
2016-06-20;94,5;95,18;94,25;94,349998;4949500;92,136887
2016-06-21;94,68;95,300003;94,470001;95,110001;4203000;92,879066
2016-06-22;95,230003;95,379997;94,059998;94,059998;2876700;91,853691
2016-06-23;95,150002;95,709999;94,610001;95,709999;2992400;93,464996
2016-06-24;91,480003;93,129997;91,139999;91,470001;8356800;89,324448
2016-06-27;90,269997;90,800003;88,82;89,07;7444800;86,980736
2016-06-28;90,279999;90,5;89,720001;90,419998;4820400;88,29908
2016-06-29;91,040001;92,209999;90,849998;92,129997;3987900;89,968964
2016-06-30;92,610001;92,739998;87,589996;88,059998;12706800;85,994431
2016-07-01;89,160004;89,480003;88,269997;88,849998;8342100;86,7659
2016-07-05;88,120003;89,339996;87,919998;88,239998;7077000;86,170212
2016-07-06;87,160004;87,580002;86,650002;86,830002;9412800;84,976265
